,ID,Station Name,City,State,ZIP,County,latitude,longitude
57,158535,CENTROTHERM CENTRO F1,Albany,NY,12202,Albany,42.6413,-73.7641
58,114938,Luce Ristorante - Tesla Destination,East Norwich,NY,11732,Nassau,40.8472,-73.5349
59,180636,PICOTTE 11 CORPORATE 2,Albany,NY,12211,Albany,42.713,-73.7739
60,233118,PVA STATION 3,Halfmoon,NY,12065,Saratoga,42.8499,-73.7851
61,207731,1 WATERLINE STATION#2,New York,NY,10069,New York,40.778,-73.9884
62,226521,Maguire Honda of Ithaca,Ithaca,NY,14850,Tompkins,42.4406,-76.4966
63,162320,STATION 1 @ VIL VICTOR,Victor,NY,14564,Ontario,42.9866,-77.418
64,146604,STATION TOR1 CRAWFORD PARK S,Rye Brook,NY,10573,Westchester,41.0222,-73.6798
65,150533,528 W 162nd Garage-PARK-it - Tesla Destination,Manhattan,NY,10033,New York,40.8496,-73.9356
66,227084,Reaves Dental,New Hartford,NY,13413,Oneida,43.0654,-75.2906
67,114923,The Fern Lodge - Tesla Destination,Chestertown,NY,12817,Warren,43.6451,-73.8066
68,115228,"Home2 Suites by Hilton Rochester Henrietta, NY - Tesla Destination",Rochester,NY,14623,Monroe,43.0834,-77.6344
69,154724,VIC AND CAMPUS SUGAR SHACK 1.1,Paul Smiths,NY,12970,Franklin,44.445,-74.2664
70,102325,Colonie Center - Tesla Supercharger,Albany,NY,12205,Albany,42.7198,-73.8207
71,213551,AT LABS ATL STATION 1,Clifton Park,NY,12065,Saratoga,42.8499,-73.7851
72,184902,RTS IRONDEQUOIT #2,Irondequoit,NY,14617,Monroe,43.2203,-77.5994
73,149880,NY STATE PARKS JAMES BAIRD,Pleasant Valley,NY,12569,Dutchess,41.747,-73.8143
74,164052,GREECE TOWN HAL GREECE NORTH 1,Rochester,NY,14612,Monroe,43.2566,-77.6652
75,181108,PICOTTE 22 CORPORATE 2,Albany,NY,12211,Albany,42.713,-73.7739
76,225119,W&W Glass,Clarkstown,NY,10954,Rockland,41.0977,-74.0109
77,223045,STONE MILL STONE MILL,Little Falls,NY,13365,Herkimer,43.0474,-74.8606
78,115113,iPark NYU 377 E 33rd Street - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
79,182985,LARKIN726RRAMPP LARKIN 3,Buffalo,NY,14210,Erie,42.8614,-78.8205
80,217197,110 MAPLE AVE STATION 5,Rockville Centre,NY,11570,Nassau,40.6637,-73.638
81,211921,South Lewis Senior High School,Turin,NY,13473,Lewis,43.6441,-75.4132
82,214708,South Port Shopping Center - Tesla Supercharger,Shirley,NY,11967,Suffolk,40.8015,-72.8676
83,152216,Potter Park,Fairport,NY,14450,Monroe,43.0892,-77.436
84,188116,Mendon Public Library,Honeoye Falls,NY,14472,Monroe,42.9695,-77.5781
85,115062,Icon Parking 237 West Thames - Tesla Destination,New York,NY,10280,New York,40.7105,-74.0163
86,221322,Prestige Parking Corp,New York,NY,10022,New York,40.7571,-73.9657
87,94843,Village of Homer,Homer,NY,13077,Cortland,42.6726,-76.1878
88,220701,Empire Outlets Garage,Staten Island,NY,10301,Richmond,40.6316,-74.0927
89,150637,Best Western Saranac Lake - Tesla Destination,Saranac Lake,NY,12983,Franklin,44.3243,-74.133
90,162237,NATIONAL GRID KOHLS OLEAN,Olean,NY,14760,Cattaraugus,42.0821,-78.426
91,202804,MB OF BUFFALO DC MERC BUFF 2,Williamsville,NY,14221,Erie,42.9685,-78.7492
92,123391,NYS ORDA GORE MOUNTAIN,North Creek,NY,12853,Warren,43.6978,-73.986
93,115151,iPark 530 E 80th Street - Tesla Destination,New York,NY,10075,New York,40.7143,-74.006
94,118705,BURNS MGT OXFORD 2,Albany,NY,12203,Albany,42.7003,-73.8575
95,182115,OLYMPIC SPORTS  SPORTS 9,Lake Placid,NY,12946,Essex,44.2796,-73.982
96,162449,BMW FREEPORT STATION 01,Freeport,NY,11520,Nassau,40.6536,-73.5866
97,187554,CENTROTHERM CENTROL F2,Albany,NY,12202,Albany,42.6413,-73.7641
98,187172,Exit 34 (Canastota),Canastota,NY,13032,Madison,43.0878,-75.7602
99,44348,Simmons Rockwell Nissan,Horseheads,NY,14845,Chemung,42.1805,-76.8345
100,173961,RRH RIEDMAN CAMP3,Rochester,NY,14617,Monroe,43.2203,-77.5994
101,201193,Four Brothers Dover Plains,Dover Plains,NY,12522,Dutchess,41.7351,-73.587
102,173966,RRH RIEDMAN CAMPUS,Rochester,NY,14617,Monroe,43.2203,-77.5994
103,162128,BURNS MGT SGA 5,Saratoga Springs,NY,12866,Saratoga,43.0708,-73.7408
104,233182,KIA OF GREECE ABB STATION 1,Rochester,NY,14626,Monroe,43.2126,-77.704
105,180117,854ELLICOTT 854 ELLICOTT 2,Buffalo,NY,14203,Erie,42.8939,-78.8681
106,115076,Standard Parking 270 Greenwich - Tesla Destination,New York,NY,10007,New York,40.7139,-74.007
107,114944,Tuthilltown Spirits - Tesla Destination,Gardiner,NY,12525,Ulster,41.6576,-74.1672
108,197855,597 Clarkson Ave,Brooklyn,NY,11203,Kings,40.6505,-73.9349
109,204920,INN SQ INN SQ GW 4,Rochester,NY,14604,Monroe,43.1577,-77.608
110,183121,NAT GRID WRKPLC SOC LOT2 STN 3,Syracuse,NY,13202,Onondaga,43.041,-76.1489
111,162264,RPI 1 RPI 1,Troy,NY,12180,Rensselaer,42.7287,-73.6683
112,191250,799 SENECA STATION 6,Buffalo,NY,14210,Erie,42.8614,-78.8205
113,234635,MEM. PLZ STATION 2,Pleasantville,NY,10570,Westchester,41.135,-73.7845
114,115001,iPark 112 E 65th Street - Tesla Destination,New York,NY,10065,New York,40.7651,-73.9638
115,152461,286WAE 286 WAS AVE EXT,Albany,NY,12203,Albany,42.7003,-73.8575
116,162282,TOWNOFHEMPSTEAD EAST MARINA 1N,Point Lookout,NY,11569,Nassau,40.5905,-73.5808
117,115118,City Parking RL Mercer Street - Tesla Destination,New York,NY,10025,New York,40.7975,-73.9683
118,162206,NATIONAL GRID KOHLS BUFFALO,Buffalo,NY,14216,Erie,42.9499,-78.8599
119,202164,484 43rd St,Brooklyn,NY,11232,Kings,40.6521,-74.0018
120,217408,35-58 72nd St,Jackson Heights,NY,11372,Queens,40.7513,-73.883
121,115178,Parkright 670 W 43rd Street - Tesla Destination,New York,NY,10036,New York,40.7597,-73.9918
122,227773,TPWC  TPWC 11,Altamont,NY,12009,Albany,42.7063,-74.0193
123,123129,Village of Jordan,Jordan,NY,13080,Onondaga,43.0651,-76.4598
124,230740,LABELLA LABELLA,Latham,NY,12110,Albany,42.7462,-73.763
125,185652,159 WOLF OFFBLD 159 WOLF RIGHT,Albany,NY,12205,Albany,42.7198,-73.8207
126,154172,ECONOLODGE ECONOLODGE 1.1,Malone,NY,12953,Franklin,44.8482,-74.2928
127,195912,WATERVLIET DOME 4,Watervliet,NY,12189,Albany,42.7298,-73.7123
128,192933,TOWNE TV EV 1,Schenectady,NY,12303,Schenectady,42.7823,-73.9448
129,227429,TPWC  TPWC 5,Altamont,NY,12009,Albany,42.7063,-74.0193
130,174638,FMCC FMCC 1,Johnstown,NY,12095,Fulton,43.0069,-74.3715
131,167229,ROCHESTER NY EAST END GW-1,Rochester,NY,14604,Monroe,43.1577,-77.608
132,53442,Ruge's Chevrolet,Millbrook,NY,12545,Dutchess,41.7803,-73.6885
133,191762,NEFJ EV 2,Albany,NY,12203,Albany,42.7003,-73.8575
134,121285,Village of Montour Falls,Montour Falls,NY,14865,Schuyler,42.3437,-76.8396
135,123056,Bear Mountain State Park,Bear Mountain,NY,10911,Orange,41.1609,-74.0608
136,162421,SCHENECTADY LIBERTY-YATES,Schenectady,NY,12305,Schenectady,42.8161,-73.9398
137,183767,CHEEKTOWAGA ALEXANDER #1,Buffalo,NY,14211,Erie,42.9082,-78.8225
138,87725,Prettejohn Public Parking Lot,Livonia,NY,14487,Livingston,42.8135,-77.6635
139,104135,Village of Cherry Valley,Cherry Valley,NY,13320,Otsego,42.7823,-74.7444
140,197068,BROAD MANAGMENT STATION 2,Goshen,NY,10924,Orange,41.3946,-74.3302
141,223112,Towers on the Hudson,Troy,NY,12180,Rensselaer,42.7287,-73.6683
142,155356,Depot Square,Sparkill,NY,10976,Rockland,41.0256,-73.9229
143,225478,ARCHER GREEN MI STATION 1,JAMAICA,NY,11433,Queens,40.6969,-73.7877
144,171438,SRYMCASSB MALTA 1.3,Ballston Spa,NY,12020,Saratoga,43.005,-73.8486
145,223134,La Terazza New City,New City,NY,10956,Rockland,41.1472,-73.9962
146,217125,Shults Resale Center,Dunkirk,NY,14048,Chautauqua,42.4877,-79.3283
147,205826,Northeast Bronx YMCA,Bronx,NY,10466,Bronx,40.8904,-73.8503
148,206908,BORO PARK BORO CHARGE 1,Borough Park,NY,11219,Kings,40.6336,-73.996
149,227071,Bidleman Ford,Auburn,NY,13021,Cayuga,42.93,-76.5626
150,191107,Howard Commons,Rochester,NY,14606,Monroe,43.1685,-77.6845
151,168757,Enterprise Parking 219 E 69th St - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
152,224504,ALBANY COUNTY S PEARL STN 1,Albany,NY,12202,Albany,42.6413,-73.7641
153,182058,233 LAKE AVE GROVE 1.2,Saratoga Springs,NY,12866,Saratoga,43.0708,-73.7408
154,223224,Nemer Volkswagen,Latham,NY,12110,Albany,42.7462,-73.763
155,174768,NEW HARTFORD GW-1 1.1,New Hartford,NY,13413,Oneida,43.0654,-75.2906
156,153790,Cabela's Crossing - Tesla Supercharger,Cheektowaga,NY,14225,Erie,42.9255,-78.7481
157,219453,Energy Plus Site 8,New York,NY,10023,New York,40.7764,-73.9827
158,229267,CORNELL STATION6,Ithaca,NY,14853,Tompkins,42.4474,-76.4837
159,233086,Oswego Town Hall,Oswego,NY,13126,Oswego,43.4394,-76.4613
160,227687,City Hall of Plattsburgh,Plattsburgh,NY,12901,Clinton,44.6927,-73.466
161,222574,266 13th St,Brooklyn,NY,11215,Kings,40.6669,-73.9828
162,167129,Oakwood Commons Parking Garage,Poughkeepsie,NY,12601,Dutchess,41.7035,-73.9117
163,168359,Walmart 1949 Fredonia,Fredonia,NY,14063,Chautauqua,42.4333,-79.3339
164,114897,Enterprise 309 Gold Street - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
165,227681,Saint Regis Mohawk Tribe Administration Building,Hogansburg,NY,13655,St. Lawrence,44.9825,-74.6626
166,174183,TATABROOKFIELD #6,New York,NY,10044,New York,40.7618,-73.9505
167,186535,CAYUGA MED CTR. CAYUGA MEDICAL,Ithaca,NY,14850,Tompkins,42.4406,-76.4966
168,197754,Bob Johnson Mazda,Rochester,NY,14623,Monroe,43.0834,-77.6344
169,230833,Radha Krishna Corp / Quality Inn,Syracuse,NY,13203,Onondaga,43.0607,-76.1369
170,123092,Jones Beach Field 6,Wantaugh,NY,11793,Nassau,40.685,-73.5103
171,156046,Abbe Hall,Schenectady,NY,12308,Schenectady,42.8179,-73.9206
172,223236,Wellington Manor Building 4399,Liverpool,NY,13090,Onondaga,43.1528,-76.2235
173,173930,RPI 1 GARAGE L1 S1,Troy,NY,12180,Rensselaer,42.7287,-73.6683
174,223241,550 W. 45th St.,New York,NY,10036,New York,40.7597,-73.9918
175,189521,Holiday Inn - Queensbury,Queensbury,NY,12804,Warren,43.329,-73.6818
176,180635,PICOTTE 11 CORPORATE 4,Albany,NY,12211,Albany,42.713,-73.7739
177,230858,"Atrium Associates, LLC",Syracuse,NY,13202,Onondaga,43.041,-76.1489
178,149273,TOWN GERMANTOWN MUNICIPAL LOT,Germantown,NY,12526,Columbia,42.1219,-73.8625
179,229067,Northville Waterfront Park,Northville,NY,12134,Fulton,43.2662,-74.2288
180,162275,COE ITC SYRACUSE UNIV,Syracuse,NY,13210,Onondaga,43.0354,-76.1282
181,115042,iPark 200 E 70th Street - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
182,53976,Steet-Ponte Ford Lincoln Mazda,Yorkville,NY,13495,Oneida,43.1116,-75.2756
183,191505,5935 Broadway,Bronx,NY,10463,Bronx,40.8798,-73.9067
184,201365,HOLYCROSS HOLY CROSS MONA,West Park,NY,12493,Ulster,41.7953,-73.9809
185,99500,Nissan of Staten Island,Staten Island,NY,10306,Richmond,40.5682,-74.1184
186,174507,GARDEN CHARGERS JOVIA ASD 1,Westbury,NY,11590,Nassau,40.7557,-73.5723
187,192676,DELAWARE CHARGE DELAWARE APL 1,Albany,NY,12209,Albany,42.6417,-73.7854
188,226482,South Shore Chrysler Dodge Jeep RAM,Inwood,NY,11096,Nassau,40.6205,-73.7474
189,162182,JATC LU 363 LU 363 1,Harriman,NY,10926,Orange,41.3005,-74.1249
190,114972,Icon Parking 235 W 48th - Tesla Destination,Manhattan,NY,10036,New York,40.7597,-73.9918
191,162364,NATIONAL GRID VENTLATHAM,Watervliet,NY,12189,Albany,42.7298,-73.7123
192,149341,Arcadian Shopping Center - Tesla Supercharger,Ossining,NY,10562,Westchester,41.1673,-73.8538
193,115033,Quik Park Hudson 180 LLC - Tesla Destination,New York,NY,10069,New York,40.778,-73.9884
194,116808,59 Allen Street - Tesla Supercharger,New York,NY,10002,New York,40.7152,-73.9877
195,115106,Rapidpark 35 E 75th Street - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
196,205822,Baychester Retail III LLC,Bronx,NY,10475,Bronx,40.8729,-73.8278
197,187883,Gotham Parking,New York,NY,10036,New York,40.7597,-73.9918
198,181868,TCR TOWERS EV STATION 2,Albany,NY,12205,Albany,42.7198,-73.8207
199,226499,James Mitsubishi Greece,Greece,NY,14626,Monroe,43.2126,-77.704
200,171692,ROCHESTER NY WASH SQ GARAGE1,Rochester,NY,14607,Monroe,43.1501,-77.589
201,115212,Cedar Lakes Estate - Tesla Destination,Port Jervis,NY,12771,Orange,41.3786,-74.6691
202,180124,NATIONAL GRID JEFFERSON 2,Watertown,NY,13601,Jefferson,43.9743,-75.9122
203,102347,North Utica Shopping Center - Tesla Supercharger,Utica,NY,13502,Oneida,43.1067,-75.2314
204,120975,ROSENBLUM300 100 GREAT OAKS,Albany,NY,12203,Albany,42.7003,-73.8575
205,162492,BARD ALMNCT NS1-ALMNCT,Red Hook,NY,12504,Dutchess,42.0129,-73.9082
206,115195,Rapidpark 920 Park Avenue - Tesla Destination,New York,NY,10025,New York,40.7975,-73.9683
207,168557,577 Baltic Street - Adam America Real Estate - Tesla Destination,Brooklyn,NY,11217,Kings,40.6816,-73.9798
208,154918,College Park Hall Lot,Schenectady,NY,12308,Schenectady,42.8179,-73.9206
209,147504,ULSTER COUNTY POOL,New Paltz,NY,12561,Ulster,41.7464,-74.1092
210,162228,854ELLICOTT 854 ELLICOTT 8,Buffalo,NY,14203,Erie,42.8939,-78.8681
211,170028,MOHAWK HARBOR01 STATION #1,Schenectady,NY,12305,Schenectady,42.8161,-73.9398
212,170300,"Sam's Club 6428 (Medford, NY)",Medford,NY,11933,Suffolk,40.9297,-72.7423
213,195561,University Avenue Garage Unit 1,Syracuse,NY,13244,Onondaga,43.0377,-76.1396
214,180143,MUNICIPAL EVSE PARK STREET 3,Glens Falls,NY,12801,Warren,43.3115,-73.6448
215,229072,Sleep Inn & Suites Queensbury,Queensbury,NY,12804,Warren,43.329,-73.6818
216,156615,RRH PORTLAND G1,Rochester,NY,14621,Monroe,43.1834,-77.6043
217,181848,854ELLICOTT 134 HIGH ST 9,Buffalo,NY,14203,Erie,42.8939,-78.8681
218,168435,Human Services,Montour Falls,NY,14865,Schuyler,42.3437,-76.8396
219,235792,DEER PARK TANGER EV 3,Deer Park,NY,11729,Suffolk,40.7591,-73.3257
220,180097,BURNS MGT SGA 3,Saratoga Springs,NY,12866,Saratoga,43.0708,-73.7408
221,174729,HARMONY MILLS 1 FALLSVIEW 1.4,Cohoes,NY,12047,Albany,42.7754,-73.7124
222,114978,SunPower by New York State Solar Farm - Tesla Destination,Modena,NY,12548,Ulster,41.6503,-74.1036
223,114977,Buttermilk Falls Inn & Spa - Tesla Destination,Milton,NY,12547,Ulster,41.6535,-73.9772
224,44174,Thruway Nissan,Newburgh,NY,12550,Orange,41.5372,-74.0526
225,175626,TOWN GLENVILLE SENIOR CTR EV4,Glenville,NY,12302,Schenectady,42.88,-73.9913
226,230926,Hudson Hills Golf Course,Ossining,NY,10562,Westchester,41.1673,-73.8538
227,229903,250 Vesey,New York,NY,10281,New York,40.7146,-74.015
228,162176,JATC LU41 JATC LU41,Orchard Park,NY,14127,Erie,42.7639,-78.7518
229,223097,HVCC - Campus Center,Troy,NY,12180,Rensselaer,42.7287,-73.6683
230,223251,Glenville Branch Library,Schenectady,NY,12302,Schenectady,42.88,-73.9913
231,181235,PICOTTE 12 CORPORATE 1,Albany,NY,12211,Albany,42.713,-73.7739
232,163548,DAVISANDKINGDDS STATION 1,Clifton Park,NY,12065,Saratoga,42.8499,-73.7851
233,115128,Icon Parking Sutton 53 - Tesla Destination,New York,NY,10022,New York,40.7571,-73.9657
234,228692,Carman's Plaza,Massapequa,NY,11758,Nassau,40.6682,-73.4588
235,190053,2112-2124 NY 7 EV4,Troy,NY,12180,Rensselaer,42.7287,-73.6683
236,115145,MPG 500 West 30th - Tesla Destination,New York,NY,10001,New York,40.7484,-73.9967
237,223311,Mohonk Mountain House,New Paltz,NY,12561,Ulster,41.7464,-74.1092
238,227081,Town of Lincoln Municipal Building,Canastota,NY,13032,Madison,43.0878,-75.7602
239,180844,RTS ROCH TECH PK1,Rochester,NY,14624,Monroe,43.1216,-77.7311
240,183388,SUNY CORTLAND PROF STUD 1.3,Cortland,NY,13045,Cortland,42.5952,-76.1857
241,115095,Champion Parking W 57th Street - Tesla Destination,New York,NY,10019,New York,40.7651,-73.9858
242,194700,Revel Brooklyn Superhub,Brooklyn,NY,11206,Kings,40.7012,-73.9436
243,233249,COLE GROUP RIVERHILL 2,Menands,NY,12204,Albany,42.6847,-73.7354
244,162214,NATIONAL GRID CHILIS AMHERST,Amherst,NY,14226,Erie,42.9744,-78.7949
245,189501,122 Remsen,Cohoes,NY,12047,Albany,42.7754,-73.7124
246,143172,HUDSON PRESERVE BLDG 7 #7,Watervliet,NY,12189,Albany,42.7298,-73.7123
247,202335,GHMC PARKINGGARAGE1,Middletown,NY,10940,Orange,41.4512,-74.4701
248,122497,Doubletree by Hilton Hotel Utica - Tesla Destination,Utica,NY,13502,Oneida,43.1067,-75.2314
249,212983,STPETERHOSPITAL EV STATION #5,Albany,NY,12208,Albany,42.656,-73.7964
250,227127,GARVEY SIDE 1,Queensbury,NY,12804,Warren,43.329,-73.6818
251,162372,COMMCTR NEW PALTZ TOWN,New Paltz,NY,12561,Ulster,41.7464,-74.1092
252,193467,HIX PLATTSBURGH STATION 2,Plattsburgh,NY,12901,Clinton,44.6927,-73.466
253,212141,ULSTER COUNTY PUBLIC WORKS,Kingston,NY,12401,Ulster,41.9697,-74.0668
254,183663,CAP REP GARAGE 93 NORTH 1.2,Albany,NY,12207,Albany,42.6526,-73.7562
255,223277,St. Mary's of the Assumption,Baldwinsville,NY,13027,Onondaga,43.162,-76.3237
256,115067,iPark NYC 246 E 45 Street - Tesla Destination,New York,NY,10017,New York,40.7517,-73.9707
257,162310,TOWNHALLSTATION HILLSDALE,Hillsdale,NY,12529,Columbia,42.1868,-73.5483
258,143433,BA #1 7 AIRPORT PARK,Latham,NY,12110,Albany,42.7462,-73.763
259,164170,Price Chopper - Tesla Supercharger,Lake Placid,NY,12946,Essex,44.2796,-73.982
260,214277,JAMESTOWN BPU PREND.4TH #2,Jamestown,NY,14701,Chautauqua,42.0928,-79.244
261,223117,Phaeton Motors,New Hartford,NY,13413,Oneida,43.0654,-75.2906
262,194157,FAYETTVL LIBRAY ORCHARD 1,Fayetteville,NY,13066,Onondaga,43.0268,-76.0145
263,162351,ULSTER COUNTY DSS 1,Kingston,NY,12401,Ulster,41.9697,-74.0668
264,122476,MTP Parking 363 Bond Street - Tesla Destination,Brooklyn,NY,11231,Kings,40.6794,-74.0014
265,185448,Albany Parking Authority - Quackenbush Garage,Albany,NY,12207,Albany,42.6526,-73.7562
266,189047,Strathmore,New York,NY,10028,New York,40.7763,-73.9529
267,213449,AKAM Associates,Long Island City,NY,11101,Queens,40.7446,-73.9345
268,181424,SUNY ADIRONDACK SUNY ACC 1.3,Queensbury,NY,12804,Warren,43.329,-73.6818
269,164680,Icon Parking - Patriot Parking,New York,NY,10013,New York,40.7185,-74.0025
270,230927,Hoag Library,Albion,NY,14411,Orleans,43.2398,-78.2068
271,123099,Center Moriches,Center Moriches,NY,11934,Suffolk,40.7997,-72.797
272,150540,One Blue Slip-Greenpoint - Tesla Destination,Brooklyn,NY,11222,Kings,40.7272,-73.9498
273,175243,COLE GROUP COLUMBIA 1,Cohoes,NY,12047,Albany,42.7754,-73.7124
274,222102,NATIONAL GRID CENTURY HOUSE,Cohoes,NY,12047,Albany,42.7754,-73.7124
275,227064,Royal Ford,Oswego,NY,13827,Tioga,42.1138,-76.2528
276,150660,Icon Parking 515 E 72nd Street - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
277,155287,MUNICIPAL EVSE DPW,Glens Falls,NY,12801,Warren,43.3115,-73.6448
278,187314,TOWN OF RED HK REDHOOK 4,Red Hook,NY,12571,Dutchess,42.0064,-73.8546
279,226489,Silver Creek Police Department,Silver Creek,NY,14136,Chautauqua,42.5357,-79.1628
280,114930,"Country Inn & Suites By Carlson, Cortland, NY - Tesla Destination",Cortland,NY,13045,Cortland,42.5952,-76.1857
281,190223,DeWitt Travel Plaza,Syracuse,NY,13206,Onondaga,43.0677,-76.1102
282,115133,Quik Park West 23rd Street Garage LLC - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
283,165161,Lexington-Grove West Garage,White Plains,NY,10601,Westchester,41.033,-73.7652
284,65270,Cortlandt Town Hall,Cortlandt,NY,10567,Westchester,41.284,-73.8931
285,193748,SCCC AMMERMAN 3,Farmingville,NY,11738,Suffolk,40.8366,-73.0413
286,170743,WHITEFACE MT WHITEFACE 2,Wilmington,NY,12997,Essex,44.3755,-73.8431
287,162298,OSSINING TOWN CEDAR LANE,Ossining,NY,10562,Westchester,41.1673,-73.8538
288,150584,PV Parking 34-11 Steinway - Tesla Destination,Astoria,NY,11101,Queens,40.7446,-73.9345
